INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
8819	年兽宝宝	881	5	9	0	1	1000	10	684	300000	-1	-1	726	900000	668	250000	661	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1313	938	469	844	656	846	930	972	1099	1269	100	100	200	100	500	6000	8810
8820	成年年兽	882	45	9	0	0	1000	10	684	350000	-1	-1	726	900000	668	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1370	979	489	881	685	948	1042	1090	1232	1422	100	100	200	100	500	6000	8820
8821	变异年兽	882	45	9	1	0	1000	10	684	350000	-1	-1	726	900000	668	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1507	1076	538	969	753	948	1042	1090	1232	1422	100	100	200	100	500	6000	8820
8822	变异年兽	882	45	9	1	0	1000	10	684	350000	-1	-1	726	900000	668	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1644	1174	587	1057	822	948	1042	1090	1232	1422	100	100	200	100	500	6000	8820
8823	变异年兽	882	45	9	1	0	1000	10	684	350000	-1	-1	726	900000	668	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1781	1272	636	1145	890	948	1042	1090	1232	1422	100	100	200	100	500	6000	8820
8829	年兽宝宝	882	45	9	0	1	1000	10	684	350000	-1	-1	726	900000	668	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1370	979	489	881	685	948	1042	1090	1232	1422	100	100	200	100	500	6000	8820
8830	成年年兽	883	55	9	0	0	1000	10	684	400000	-1	-1	726	900000	668	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1428	1020	510	918	714	1051	1156	1208	1366	1576	100	100	200	100	500	6000	8830
8831	变异年兽	883	55	9	1	0	1000	10	684	400000	-1	-1	726	900000	668	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1535	1096	548	986	767	1051	1156	1208	1366	1576	100	100	200	100	500	6000	8830
8832	变异年兽	883	55	9	1	0	1000	10	684	400000	-1	-1	726	900000	668	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1642	1173	586	1055	821	1051	1156	1208	1366	1576	100	100	200	100	500	6000	8830
8833	变异年兽	883	55	9	1	0	1000	10	684	400000	-1	-1	726	900000	668	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1749	1249	624	1124	874	1051	1156	1208	1366	1576	100	100	200	100	500	6000	8830
8834	变异年兽	883	55	9	1	0	1000	10	684	400000	-1	-1	726	900000	668	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1856	1326	663	1193	928	1051	1156	1208	1366	1576	100	100	200	100	500	6000	8830
8839	年兽宝宝	883	55	9	0	1	1000	10	684	400000	-1	-1	726	900000	668	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1428	1020	510	918	714	1051	1156	1208	1366	1576	100	100	200	100	500	6000	8830
8840	成年年兽	884	65	9	0	0	1000	10	684	450000	-1	-1	726	900000	668	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1485	1061	530	954	742	1153	1268	1325	1498	1729	100	100	200	100	500	6000	8840
8841	变异年兽	884	65	9	1	0	1000	10	684	450000	-1	-1	726	900000	668	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1574	1124	562	1012	787	1153	1268	1325	1498	1729	100	100	200	100	500	6000	8840
8842	变异年兽	884	65	9	1	0	1000	10	684	450000	-1	-1	726	900000	668	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1663	1188	594	1069	831	1153	1268	1325	1498	1729	100	100	200	100	500	6000	8840
8843	变异年兽	884	65	9	1	0	1000	10	684	450000	-1	-1	726	900000	668	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1752	1251	625	1126	876	1153	1268	1325	1498	1729	100	100	200	100	500	6000	8840
8844	变异年兽	884	65	9	1	0	1000	10	684	450000	-1	-1	726	900000	668	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1841	1315	657	1184	920	1153	1268	1325	1498	1729	100	100	200	100	500	6000	8840
8845	变异年兽	884	65	9	1	0	1000	10	684	450000	-1	-1	726	900000	668	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1931	1379	689	1241	965	1153	1268	1325	1498	1729	100	100	200	100	500	6000	8840
8849	年兽宝宝	884	65	9	0	1	1000	10	684	450000	-1	-1	726	900000	668	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1485	1061	530	954	742	1153	1268	1325	1498	1729	100	100	200	100	500	6000	8840
8850	成年年兽	885	75	9	0	0	1000	10	684	500000	-1	-1	726	900000	668	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1542	1102	551	991	771	1255	1380	1443	1631	1882	100	100	200	100	500	6000	8850
8851	变异年兽	885	75	9	1	0	1000	10	684	500000	-1	-1	726	900000	668	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1619	1157	578	1041	809	1255	1380	1443	1631	1882	100	100	200	100	500	6000	8850
8852	变异年兽	885	75	9	1	0	1000	10	684	500000	-1	-1	726	900000	668	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1697	1212	606	1090	848	1255	1380	1443	1631	1882	100	100	200	100	500	6000	8850
8853	变异年兽	885	75	9	1	0	1000	10	684	500000	-1	-1	726	900000	668	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1774	1267	633	1140	887	1255	1380	1443	1631	1882	100	100	200	100	500	6000	8850
8854	变异年兽	885	75	9	1	0	1000	10	684	500000	-1	-1	726	900000	668	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1851	1322	661	1190	925	1255	1380	1443	1631	1882	100	100	200	100	500	6000	8850
8855	变异年兽	885	75	9	1	0	1000	10	684	500000	-1	-1	726	900000	668	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1928	1377	688	1239	964	1255	1380	1443	1631	1882	100	100	200	100	500	6000	8850
8856	变异年兽	885	75	9	1	0	1000	10	684	500000	-1	-1	726	900000	668	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	2005	1432	716	1289	1002	1255	1380	1443	1631	1882	100	100	200	100	500	6000	8850
8859	年兽宝宝	885	75	9	0	1	1000	10	684	500000	-1	-1	726	900000	668	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1542	1102	551	991	771	1255	1380	1443	1631	1882	100	100	200	100	500	6000	8850
8860	成年年兽	886	85	9	0	0	1000	10	684	550000	-1	-1	726	900000	668	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1598	1142	571	1027	799	1357	1492	1560	1764	2035	100	100	200	100	500	6000	8860
8861	变异年兽	886	85	9	1	0	1000	10	684	550000	-1	-1	726	900000	668	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1667	1190	595	1071	833	1357	1492	1560	1764	2035	100	100	200	100	500	6000	8860
8862	变异年兽	886	85	9	1	0	1000	10	684	550000	-1	-1	726	900000	668	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1735	1239	619	1115	867	1357	1492	1560	1764	2035	100	100	200	100	500	6000	8860
8863	变异年兽	886	85	9	1	0	1000	10	684	550000	-1	-1	726	900000	668	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1804	1288	644	1159	902	1357	1492	1560	1764	2035	100	100	200	100	500	6000	8860
8864	变异年兽	886	85	9	1	0	1000	10	684	550000	-1	-1	726	900000	668	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1872	1337	668	1203	936	1357	1492	1560	1764	2035	100	100	200	100	500	6000	8860
8865	变异年兽	886	85	9	1	0	1000	10	684	550000	-1	-1	726	900000	668	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1941	1386	693	1248	970	1357	1492	1560	1764	2035	100	100	200	100	500	6000	8860
8866	变异年兽	886	85	9	1	0	1000	10	684	550000	-1	-1	726	900000	668	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	2009	1435	717	1292	1004	1357	1492	1560	1764	2035	100	100	200	100	500	6000	8860
8867	变异年兽	886	85	9	1	0	1000	10	684	550000	-1	-1	726	900000	668	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	2078	1484	742	1336	1039	1357	1492	1560	1764	2035	100	100	200	100	500	6000	8860
8869	年兽宝宝	886	85	9	0	1	1000	10	684	550000	-1	-1	726	900000	668	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1598	1142	571	1027	799	1357	1492	1560	1764	2035	100	100	200	100	500	6000	8860
8870	成年年兽	887	95	9	0	0	1000	10	684	600000	-1	-1	726	900000	668	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1656	1183	591	1064	828	1459	1604	1677	1896	2188	100	100	200	100	500	6000	8870
8871	变异年兽	887	95	9	1	0	1000	10	684	600000	-1	-1	726	900000	668	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1718	1227	613	1104	859	1459	1604	1677	1896	2188	100	100	200	100	500	6000	8870
8872	变异年兽	887	95	9	1	0	1000	10	684	600000	-1	-1	726	900000	668	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1780	1271	635	1144	890	1459	1604	1677	1896	2188	100	100	200	100	500	6000	8870
8873	变异年兽	887	95	9	1	0	1000	10	684	600000	-1	-1	726	900000	668	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1842	1316	658	1184	921	1459	1604	1677	1896	2188	100	100	200	100	500	6000	8870
8874	变异年兽	887	95	9	1	0	1000	10	684	600000	-1	-1	726	900000	668	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1904	1360	680	1224	952	1459	1604	1677	1896	2188	100	100	200	100	500	6000	8870
8875	变异年兽	887	95	9	1	0	1000	10	684	600000	-1	-1	726	900000	668	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1966	1404	702	1264	983	1459	1604	1677	1896	2188	100	100	200	100	500	6000	8870
8876	变异年兽	887	95	9	1	0	1000	10	684	600000	-1	-1	726	900000	668	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	2028	1449	724	1304	1014	1459	1604	1677	1896	2188	100	100	200	100	500	6000	8870
8877	变异年兽	887	95	9	1	0	1000	10	684	600000	-1	-1	726	900000	668	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	2090	1493	746	1344	1045	1459	1604	1677	1896	2188	100	100	200	100	500	6000	8870
8878	变异年兽	887	95	9	1	0	1000	10	684	600000	-1	-1	726	900000	668	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	2153	1537	768	1384	1076	1459	1604	1677	1896	2188	100	100	200	100	500	6000	8870
8879	年兽宝宝	887	95	9	0	1	1000	10	684	600000	-1	-1	726	900000	668	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1656	1183	591	1064	828	1459	1604	1677	1896	2188	100	100	200	100	500	6000	8870
8880	成年鸳鸯	888	5	9	0	0	1	10	688	300000	-1	-1	702	900000	670	250000	660	100000	652	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	656	750	1219	750	1031	846	930	972	1099	1269	500	100	200	100	100	6000	8880
8881	变异鸳鸯	888	5	9	1	0	1	10	688	300000	-1	-1	702	900000	670	250000	660	100000	652	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	755	862	1402	862	1186	846	930	972	1099	1269	500	100	200	100	100	6000	8880
8882	变异鸳鸯	888	5	9	1	0	1	10	688	300000	-1	-1	702	900000	670	250000	660	100000	652	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	853	975	1585	975	1341	846	930	972	1099	1269	500	100	200	100	100	6000	8880
8889	鸳鸯宝宝	888	5	9	0	1	1	10	688	300000	-1	-1	702	900000	670	250000	660	100000	652	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	656	750	1219	750	1031	846	930	972	1099	1269	500	100	200	100	100	6000	8880
8890	成年鸳鸯	889	45	9	0	0	1	10	688	350000	-1	-1	702	900000	670	300000	660	150000	652	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	685	783	1272	783	1076	948	1042	1090	1232	1422	500	100	200	100	100	6000	8890
8891	变异鸳鸯	889	45	9	1	0	1	10	688	350000	-1	-1	702	900000	670	300000	660	150000	652	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	753	861	1399	861	1184	948	1042	1090	1232	1422	500	100	200	100	100	6000	8890
8892	变异鸳鸯	889	45	9	1	0	1	10	688	350000	-1	-1	702	900000	670	300000	660	150000	652	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	822	939	1527	939	1292	948	1042	1090	1232	1422	500	100	200	100	100	6000	8890
8893	变异鸳鸯	889	45	9	1	0	1	10	688	350000	-1	-1	702	900000	670	300000	660	150000	652	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	890	1018	1654	1018	1399	948	1042	1090	1232	1422	500	100	200	100	100	6000	8890
8899	鸳鸯宝宝	889	45	9	0	1	1	10	688	350000	-1	-1	702	900000	670	300000	660	150000	652	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	685	783	1272	783	1076	948	1042	1090	1232	1422	500	100	200	100	100	6000	8890
8900	成年鸳鸯	890	55	9	0	0	1	10	688	400000	-1	-1	702	900000	670	350000	660	200000	652	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	714	816	1326	816	1122	1051	1156	1208	1366	1576	500	100	200	100	100	6000	8900
8901	变异鸳鸯	890	55	9	1	0	1	10	688	400000	-1	-1	702	900000	670	350000	660	200000	652	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	767	877	1425	877	1206	1051	1156	1208	1366	1576	500	100	200	100	100	6000	8900
8902	变异鸳鸯	890	55	9	1	0	1	10	688	400000	-1	-1	702	900000	670	350000	660	200000	652	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	821	938	1524	938	1290	1051	1156	1208	1366	1576	500	100	200	100	100	6000	8900
8903	变异鸳鸯	890	55	9	1	0	1	10	688	400000	-1	-1	702	900000	670	350000	660	200000	652	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	874	999	1624	999	1374	1051	1156	1208	1366	1576	500	100	200	100	100	6000	8900
8904	变异鸳鸯	890	55	9	1	0	1	10	688	400000	-1	-1	702	900000	670	350000	660	200000	652	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	928	1060	1723	1060	1458	1051	1156	1208	1366	1576	500	100	200	100	100	6000	8900
8909	鸳鸯宝宝	890	55	9	0	1	1	10	688	400000	-1	-1	702	900000	670	350000	660	200000	652	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	714	816	1326	816	1122	1051	1156	1208	1366	1576	500	100	200	100	100	6000	8900
8910	成年鸳鸯	891	65	9	0	0	1	10	688	450000	-1	-1	702	900000	670	400000	660	250000	652	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	742	848	1379	848	1167	1153	1268	1325	1498	1729	500	100	200	100	100	6000	8910
8911	变异鸳鸯	891	65	9	1	0	1	10	688	450000	-1	-1	702	900000	670	400000	660	250000	652	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	787	899	1462	899	1237	1153	1268	1325	1498	1729	500	100	200	100	100	6000	8910
8912	变异鸳鸯	891	65	9	1	0	1	10	688	450000	-1	-1	702	900000	670	400000	660	250000	652	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	831	950	1544	950	1307	1153	1268	1325	1498	1729	500	100	200	100	100	6000	8910
8913	变异鸳鸯	891	65	9	1	0	1	10	688	450000	-1	-1	702	900000	670	400000	660	250000	652	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	876	1001	1627	1001	1377	1153	1268	1325	1498	1729	500	100	200	100	100	6000	8910
8914	变异鸳鸯	891	65	9	1	0	1	10	688	450000	-1	-1	702	900000	670	400000	660	250000	652	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	920	1052	1710	1052	1447	1153	1268	1325	1498	1729	500	100	200	100	100	6000	8910
8915	变异鸳鸯	891	65	9	1	0	1	10	688	450000	-1	-1	702	900000	670	400000	660	250000	652	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	965	1103	1793	1103	1517	1153	1268	1325	1498	1729	500	100	200	100	100	6000	8910
8919	鸳鸯宝宝	891	65	9	0	1	1	10	688	450000	-1	-1	702	900000	670	400000	660	250000	652	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	742	848	1379	848	1167	1153	1268	1325	1498	1729	500	100	200	100	100	6000	8910
8920	成年鸳鸯	892	75	9	0	0	1	10	688	500000	-1	-1	702	900000	670	450000	660	300000	652	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	771	881	1432	881	1212	1255	1380	1443	1631	1882	500	100	200	100	100	6000	8920
8921	变异鸳鸯	892	75	9	1	0	1	10	688	500000	-1	-1	702	900000	670	450000	660	300000	652	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	809	925	1504	925	1272	1255	1380	1443	1631	1882	500	100	200	100	100	6000	8920
8922	变异鸳鸯	892	75	9	1	0	1	10	688	500000	-1	-1	702	900000	670	450000	660	300000	652	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	848	969	1575	969	1333	1255	1380	1443	1631	1882	500	100	200	100	100	6000	8920
8923	变异鸳鸯	892	75	9	1	0	1	10	688	500000	-1	-1	702	900000	670	450000	660	300000	652	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	887	1013	1647	1013	1394	1255	1380	1443	1631	1882	500	100	200	100	100	6000	8920
8924	变异鸳鸯	892	75	9	1	0	1	10	688	500000	-1	-1	702	900000	670	450000	660	300000	652	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	925	1057	1719	1057	1454	1255	1380	1443	1631	1882	500	100	200	100	100	6000	8920
8925	变异鸳鸯	892	75	9	1	0	1	10	688	500000	-1	-1	702	900000	670	450000	660	300000	652	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	964	1102	1790	1102	1515	1255	1380	1443	1631	1882	500	100	200	100	100	6000	8920
8926	变异鸳鸯	892	75	9	1	0	1	10	688	500000	-1	-1	702	900000	670	450000	660	300000	652	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1002	1146	1862	1146	1575	1255	1380	1443	1631	1882	500	100	200	100	100	6000	8920
8929	鸳鸯宝宝	892	75	9	0	1	1	10	688	500000	-1	-1	702	900000	670	450000	660	300000	652	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	771	881	1432	881	1212	1255	1380	1443	1631	1882	500	100	200	100	100	6000	8920
8930	成年鸳鸯	893	85	9	0	0	1	10	688	550000	-1	-1	702	900000	670	500000	660	350000	652	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	799	913	1484	913	1256	1357	1492	1560	1764	2035	500	100	200	100	100	6000	8930
8931	变异鸳鸯	893	85	9	1	0	1	10	688	550000	-1	-1	702	900000	670	500000	660	350000	652	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	833	952	1548	952	1310	1357	1492	1560	1764	2035	500	100	200	100	100	6000	8930
8932	变异鸳鸯	893	85	9	1	0	1	10	688	550000	-1	-1	702	900000	670	500000	660	350000	652	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	867	991	1611	991	1363	1357	1492	1560	1764	2035	500	100	200	100	100	6000	8930
8933	变异鸳鸯	893	85	9	1	0	1	10	688	550000	-1	-1	702	900000	670	500000	660	350000	652	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	902	1031	1675	1031	1417	1357	1492	1560	1764	2035	500	100	200	100	100	6000	8930
8934	变异鸳鸯	893	85	9	1	0	1	10	688	550000	-1	-1	702	900000	670	500000	660	350000	652	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	936	1070	1739	1070	1471	1357	1492	1560	1764	2035	500	100	200	100	100	6000	8930
8935	变异鸳鸯	893	85	9	1	0	1	10	688	550000	-1	-1	702	900000	670	500000	660	350000	652	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	970	1109	1802	1109	1525	1357	1492	1560	1764	2035	500	100	200	100	100	6000	8930
8936	变异鸳鸯	893	85	9	1	0	1	10	688	550000	-1	-1	702	900000	670	500000	660	350000	652	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1004	1148	1866	1148	1579	1357	1492	1560	1764	2035	500	100	200	100	100	6000	8930
8937	变异鸳鸯	893	85	9	1	0	1	10	688	550000	-1	-1	702	900000	670	500000	660	350000	652	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1039	1187	1929	1187	1633	1357	1492	1560	1764	2035	500	100	200	100	100	6000	8930
8939	鸳鸯宝宝	893	85	9	0	1	1	10	688	550000	-1	-1	702	900000	670	500000	660	350000	652	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	799	913	1484	913	1256	1357	1492	1560	1764	2035	500	100	200	100	100	6000	8930
8940	成年鸳鸯	894	95	9	0	0	1	10	688	600000	-1	-1	702	900000	670	550000	660	400000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	828	946	1537	946	1301	1459	1604	1677	1896	2188	500	100	200	100	100	6000	8940
8941	变异鸳鸯	894	95	9	1	0	1	10	688	600000	-1	-1	702	900000	670	550000	660	400000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	859	981	1595	981	1350	1459	1604	1677	1896	2188	500	100	200	100	100	6000	8940
8942	变异鸳鸯	894	95	9	1	0	1	10	688	600000	-1	-1	702	900000	670	550000	660	400000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	890	1017	1653	1017	1398	1459	1604	1677	1896	2188	500	100	200	100	100	6000	8940
8943	变异鸳鸯	894	95	9	1	0	1	10	688	600000	-1	-1	702	900000	670	550000	660	400000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	921	1052	1710	1052	1447	1459	1604	1677	1896	2188	500	100	200	100	100	6000	8940
8944	变异鸳鸯	894	95	9	1	0	1	10	688	600000	-1	-1	702	900000	670	550000	660	400000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	952	1088	1768	1088	1496	1459	1604	1677	1896	2188	500	100	200	100	100	6000	8940
8945	变异鸳鸯	894	95	9	1	0	1	10	688	600000	-1	-1	702	900000	670	550000	660	400000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	983	1123	1826	1123	1545	1459	1604	1677	1896	2188	500	100	200	100	100	6000	8940
8946	变异鸳鸯	894	95	9	1	0	1	10	688	600000	-1	-1	702	900000	670	550000	660	400000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1014	1159	1883	1159	1594	1459	1604	1677	1896	2188	500	100	200	100	100	6000	8940
8947	变异鸳鸯	894	95	9	1	0	1	10	688	600000	-1	-1	702	900000	670	550000	660	400000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1045	1194	1941	1194	1642	1459	1604	1677	1896	2188	500	100	200	100	100	6000	8940
8948	变异鸳鸯	894	95	9	1	0	1	10	688	600000	-1	-1	702	900000	670	550000	660	400000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1076	1230	1999	1230	1691	1459	1604	1677	1896	2188	500	100	200	100	100	6000	8940
8949	鸳鸯宝宝	894	95	9	0	1	1	10	688	600000	-1	-1	702	900000	670	550000	660	400000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	828	946	1537	946	1301	1459	1604	1677	1896	2188	500	100	200	100	100	6000	8940
8950	成年虬龙	895	65	9	0	0	1000	10	700	200000	-1	-1	703	900000	660	250000	714	200000	664	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	771	881	1432	881	1212	1255	1380	1443	1631	1882	50	150	100	200	500	6000	8950
8951	变异虬龙	895	65	9	1	0	1000	10	700	200000	-1	-1	703	900000	660	250000	714	200000	664	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	809	925	1504	925	1272	1255	1380	1443	1631	1882	50	150	100	200	500	6000	8950
8952	变异虬龙	895	65	9	1	0	1000	10	700	200000	-1	-1	703	900000	660	250000	714	200000	664	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	848	969	1575	969	1333	1255	1380	1443	1631	1882	50	150	100	200	500	6000	8950
8953	变异虬龙	895	65	9	1	0	1000	10	700	200000	-1	-1	703	900000	660	250000	714	200000	664	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	887	1013	1647	1013	1394	1255	1380	1443	1631	1882	50	150	100	200	500	6000	8950
