INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
10522104	1	5	22	104	6	-1	3	154	6	恨天登楼悟	96	-1	登楼意，恨无上天梯！此物由此得名。#r#G该装备可到楼兰程咬铁（219，228）处进行极限打孔。#r#G适合所有门派使用#W	2240	1792	200	3	3	-1	-1	Ring3_8	戒指	-1	1	1	299	299	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	96	4	4	1	250	-1	0	0	1	-1	-1
10523000	1	5	23	0	12	-1	2	129	12	碧玉护符	95	-1	相传女娲采石以补天，其一聚月之精华为玉。佩带者百毒不侵。	2240	1792	200	3	3	-1	-1	Kangxingzhuang_4	护符	-1	1	1	299	299	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	95	4	4	1	250	-1	0	0	1	-1	-1
10523001	1	5	23	1	12	-1	2	-1	-1	未使用	20	-1	未使用	109	87	200	3	3	-1	-1	Amulet1_2	护符	-1	1	1	76	76	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	20	1	1	1	250	-1	0	0	1	-1	-1
10523002	1	5	23	2	12	-1	2	-1	-1	未使用	30	-1	未使用	169	135	200	3	3	-1	-1	Amulet1_3	护符	-1	1	1	108	108	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	30	1	1	1	250	-1	0	0	1	-1	-1
10523003	1	5	23	3	12	-1	2	-1	-1	未使用	40	-1	未使用	331	264	200	3	3	-1	-1	Amulet1_4	护符	-1	1	1	140	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	40	2	2	1	250	-1	0	0	1	-1	-1
10523004	1	5	23	4	12	-1	2	-1	-1	未使用	50	-1	未使用	554	443	200	3	3	-1	-1	Amulet1_5	护符	-1	1	1	172	172	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	50	2	2	1	250	-1	0	0	1	-1	-1
10523005	1	5	23	5	12	-1	2	5	12	罗汉护符	60	-1	修持佛法超脱生死，不再步入六道轮回为罗汉，此物依佛而生。#G（全套由#Y少林#G的洪彩云设计）	890	712	200	3	3	-1	-1	Amulet1_6	护符	-1	1	1	203	203	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	60	2	2	1	250	-1	0	0	1	-1	-1
10523006	1	5	23	6	12	-1	2	6	12	摩天之魇	70	-1	三界共有二十八天，夜摩天，依须弥山地界而居，称“地居天”传说主载为冥王，此物依佛而生。#G（全套由#Y少林#G的洪彩云设计）	1255	1004	200	3	3	-1	-1	Amulet1_7	护符	-1	1	1	235	235	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	70	3	3	1	250	-1	0	0	1	-1	-1
10523007	1	5	23	7	12	-1	2	-1	-1	未使用	80	-1	未使用	1640	1312	200	3	3	-1	-1	Amulet1_8	护符	-1	1	1	267	267	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	80	3	3	1	250	-1	0	0	1	-1	-1
10523008	1	5	23	8	12	-1	2	-1	-1	未使用	90	-1	未使用	2240	1792	200	3	3	-1	-1	Amulet1_9	护符	-1	1	1	299	299	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	90	4	4	1	250	-1	0	0	1	-1	-1
10523009	1	5	23	9	12	-1	2	9	12	修碧之缠	100	-1	菩提萨陲依般若波罗蜜多故，心无碍无碍故无有恐怖，远离颠倒梦想究竟涅盘，此物依佛而生。#G（全套由#Y少林#G的洪彩云设计）	3160	2528	200	3	3	-1	-1	Amulet1_10	护符	-1	1	1	331	331	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	100	4	4	1	250	-1	0	0	1	-1	-1
10523010	1	5	23	10	12	-1	2	-1	-1	未使用	10	-1	未使用	30	24	200	3	3	-1	-1	Amulet1_1	护符	-1	1	1	44	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	10	1	1	1	250	-1	0	0	1	-1	-1
10523011	1	5	23	11	12	-1	2	-1	-1	未使用	20	-1	未使用	109	87	200	3	3	-1	-1	Amulet1_2	护符	-1	1	1	76	76	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	20	1	1	1	250	-1	0	0	1	-1	-1
10523012	1	5	23	12	12	-1	2	-1	-1	未使用	30	-1	未使用	169	135	200	3	3	-1	-1	Amulet1_3	护符	-1	1	1	108	108	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	30	1	1	1	250	-1	0	0	1	-1	-1
10523013	1	5	23	13	12	-1	2	15	12	怒焰护符	40	-1	如有得住彼国者，究竟普会无忧愁，此物依光而生。#G（全套由#Y明教#G的方百花设计）	331	264	200	3	3	-1	-1	Amulet1_4	护符	-1	1	1	140	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	40	2	2	1	250	-1	0	0	1	-1	-1
10523014	1	5	23	14	12	-1	2	-1	-1	未使用	50	-1	未使用	554	443	200	3	3	-1	-1	Amulet1_5	护符	-1	1	1	172	172	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	50	2	2	1	250	-1	0	0	1	-1	-1
10523015	1	5	23	15	12	-1	2	-1	-1	未使用	60	-1	未使用	890	712	200	3	3	-1	-1	Amulet1_6	护符	-1	1	1	203	203	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	60	2	2	1	250	-1	0	0	1	-1	-1
10523016	1	5	23	16	12	-1	2	-1	-1	未使用	70	-1	未使用	1255	1004	200	3	3	-1	-1	Amulet1_7	护符	-1	1	1	235	235	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	70	3	3	1	250	-1	0	0	1	-1	-1
10523017	1	5	23	17	12	-1	2	19	12	焚灭之霜	80	-1	生亦何欢，死亦何苦？此物依光而生。#G（全套由#Y明教#G的方百花设计）	1640	1312	200	3	3	-1	-1	Amulet1_8	护符	-1	1	1	267	267	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	80	3	3	1	250	-1	0	0	1	-1	-1
10523018	1	5	23	18	12	-1	2	-1	-1	未使用	90	-1	未使用	2240	1792	200	3	3	-1	-1	Amulet1_9	护符	-1	1	1	299	299	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	90	4	4	1	250	-1	0	0	1	-1	-1
10523019	1	5	23	19	12	-1	2	21	12	炎日之灵	100	-1	怜我世人，忧患实多，此物依光而生。#G（全套由#Y明教#G的方百花设计）	3160	2528	200	3	3	-1	-1	Amulet1_10	护符	-1	1	1	331	331	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	100	4	4	1	250	-1	0	0	1	-1	-1
10523020	1	5	23	20	12	-1	2	-1	-1	未使用	10	-1	未使用	30	24	200	3	3	-1	-1	Amulet1_1	护符	-1	1	1	44	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	10	1	1	1	250	-1	0	0	1	-1	-1
10523021	1	5	23	21	12	-1	2	-1	-1	未使用	20	-1	未使用	109	87	200	3	3	-1	-1	Amulet1_2	护符	-1	1	1	76	76	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	20	1	1	1	250	-1	0	0	1	-1	-1
10523022	1	5	23	22	12	-1	2	-1	-1	未使用	30	-1	未使用	169	135	200	3	3	-1	-1	Amulet1_3	护符	-1	1	1	108	108	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	30	1	1	1	250	-1	0	0	1	-1	-1
10523023	1	5	23	23	12	-1	2	-1	-1	未使用	40	-1	未使用	331	264	200	3	3	-1	-1	Amulet1_4	护符	-1	1	1	140	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	40	2	2	1	250	-1	0	0	1	-1	-1
10523024	1	5	23	24	12	-1	2	28	12	神龙之寒	50	-1	易经履卦 六三：眇能视，跛能履，履虎尾，咥人，凶。武人为于大君。《象》曰：“‘眇能视’，不足以有明也。‘跛能履’，不足以与行也，此物依龙而生。#G（全套由#Y丐帮#G的吴雪娇设计）	554	443	200	3	3	-1	-1	Amulet1_5	护符	-1	1	1	172	172	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	50	2	2	1	250	-1	0	0	1	-1	-1
10523025	1	5	23	25	12	-1	2	-1	-1	未使用	60	-1	未使用	890	712	200	3	3	-1	-1	Amulet1_6	护符	-1	1	1	203	203	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	60	2	2	1	250	-1	0	0	1	-1	-1
10523026	1	5	23	26	12	-1	2	30	12	升龙之魂	70	-1	气运丹田，游大小周天，伤敌之时，却能益己，此物依龙而生。#G（全套由#Y丐帮#G的吴雪娇设计）	1255	1004	200	3	3	-1	-1	Amulet1_7	护符	-1	1	1	235	235	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	70	3	3	1	250	-1	0	0	1	-1	-1
10523027	1	5	23	27	12	-1	2	-1	-1	未使用	80	-1	未使用	1640	1312	200	3	3	-1	-1	Amulet1_8	护符	-1	1	1	267	267	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	80	3	3	1	250	-1	0	0	1	-1	-1
10523028	1	5	23	28	12	-1	2	-1	-1	未使用	90	-1	未使用	2240	1792	200	3	3	-1	-1	Amulet1_9	护符	-1	1	1	299	299	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	90	4	4	1	250	-1	0	0	1	-1	-1
10523029	1	5	23	29	12	-1	2	34	12	斩龙之默	100	-1	易经震卦 震：亨。震来虩虩，笑言哑哑，震惊百里，不丧匕鬯。《彖》曰：“‘震，亨。震来虩虩’，恐致福也，此物依龙而生。#G（全套由#Y丐帮#G的吴雪娇设计）	3160	2528	200	3	3	-1	-1	Amulet1_10	护符	-1	1	1	331	331	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	100	4	4	1	250	-1	0	0	1	-1	-1
10523030	1	5	23	30	12	-1	2	-1	-1	未使用	10	-1	未使用	30	24	200	3	3	-1	-1	Amulet1_1	护符	-1	1	1	44	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	10	1	1	1	250	-1	0	0	1	-1	-1
10523031	1	5	23	31	12	-1	2	-1	-1	未使用	20	-1	未使用	109	87	200	3	3	-1	-1	Amulet1_2	护符	-1	1	1	76	76	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	20	1	1	1	250	-1	0	0	1	-1	-1
10523032	1	5	23	32	12	-1	2	-1	-1	未使用	30	-1	未使用	169	135	200	3	3	-1	-1	Amulet1_3	护符	-1	1	1	108	108	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	30	1	1	1	250	-1	0	0	1	-1	-1
10523033	1	5	23	33	12	-1	2	-1	-1	未使用	40	-1	未使用	331	264	200	3	3	-1	-1	Amulet1_4	护符	-1	1	1	140	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	40	2	2	1	250	-1	0	0	1	-1	-1
10523034	1	5	23	34	12	-1	2	-1	-1	未使用	50	-1	未使用	554	443	200	3	3	-1	-1	Amulet1_5	护符	-1	1	1	172	172	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	50	2	2	1	250	-1	0	0	1	-1	-1
10523035	1	5	23	35	12	-1	2	41	12	阴阳护符	60	-1	《易经》阴阳交感生万物，太极生两仪两仪为阴阳，此物依阴阳而生。#G（全套由#Y武当#G的张静初设计）	890	712	200	3	3	-1	-1	Amulet1_6	护符	-1	1	1	203	203	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	60	2	2	1	250	-1	0	0	1	-1	-1
10523036	1	5	23	36	12	-1	2	42	12	形意之麟	70	-1	形意合一，相融又相悖，亦为形意，此物依此而生。#G（全套由#Y武当#G的张静初设计）	1255	1004	200	3	3	-1	-1	Amulet1_7	护符	-1	1	1	235	235	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	70	3	3	1	250	-1	0	0	1	-1	-1
10523037	1	5	23	37	12	-1	2	-1	-1	未使用	80	-1	未使用	1640	1312	200	3	3	-1	-1	Amulet1_8	护符	-1	1	1	267	267	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	80	3	3	1	250	-1	0	0	1	-1	-1
10523038	1	5	23	38	12	-1	2	-1	-1	未使用	90	-1	未使用	2240	1792	200	3	3	-1	-1	Amulet1_9	护符	-1	1	1	299	299	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	90	4	4	1	250	-1	0	0	1	-1	-1
10523039	1	5	23	39	12	-1	2	45	12	寒雾之泣	100	-1	阴阳五行，万物生焉，寒雾缀缀，生于太极，此物依寒雾而生。#G（全套由#Y武当#G的张静初设计）	3160	2528	200	3	3	-1	-1	Amulet1_10	护符	-1	1	1	331	331	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	100	4	4	1	250	-1	0	0	1	-1	-1
10523040	1	5	23	40	12	-1	2	-1	-1	未使用	10	-1	未使用	30	24	200	3	3	-1	-1	Amulet1_1	护符	-1	1	1	44	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	10	1	1	1	250	-1	0	0	1	-1	-1
10523041	1	5	23	41	12	-1	2	-1	-1	未使用	20	-1	未使用	109	87	200	3	3	-1	-1	Amulet1_2	护符	-1	1	1	76	76	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	20	1	1	1	250	-1	0	0	1	-1	-1
10523042	1	5	23	42	12	-1	2	-1	-1	未使用	30	-1	未使用	169	135	200	3	3	-1	-1	Amulet1_3	护符	-1	1	1	108	108	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	30	1	1	1	250	-1	0	0	1	-1	-1
