INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
22334	±‰“Ï¥Ù¥Ù≈£	2233	85	9	1	0	100	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1739	1471	936	1203	936	1357	1492	1560	1764	2035	100	100	200	100	500	7200000	22330
22335	±‰“Ï¥Ù¥Ù≈£	2233	85	9	1	0	100	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1802	1525	970	1248	970	1357	1492	1560	1764	2035	100	100	200	100	500	7200000	22330
22336	±‰“Ï¥Ù¥Ù≈£	2233	85	9	1	0	100	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1866	1579	1004	1292	1004	1357	1492	1560	1764	2035	100	100	200	100	500	7200000	22330
22337	±‰“Ï¥Ù¥Ù≈£	2233	85	9	1	0	100	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1929	1633	1039	1336	1039	1357	1492	1560	1764	2035	100	100	200	100	500	7200000	22330
22339	¥Ù¥Ù≈£±¶±¶	2233	85	9	0	1	100	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1484	1256	799	1027	799	1357	1492	1560	1764	2035	100	100	200	100	500	7200000	22330
22340	≥…ƒÍ¥Ù¥Ù≈£	2234	95	9	0	0	100	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1608	1301	828	1064	828	1459	1604	1677	1896	2188	100	100	200	100	500	7200000	22340
22341	±‰“Ï¥Ù¥Ù≈£	2234	95	9	1	0	100	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1669	1350	859	1104	859	1459	1604	1677	1896	2188	100	100	200	100	500	7200000	22340
22342	±‰“Ï¥Ù¥Ù≈£	2234	95	9	1	0	100	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1729	1398	890	1144	890	1459	1604	1677	1896	2188	100	100	200	100	500	7200000	22340
22343	±‰“Ï¥Ù¥Ù≈£	2234	95	9	1	0	100	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1789	1447	921	1184	921	1459	1604	1677	1896	2188	100	100	200	100	500	7200000	22340
22344	±‰“Ï¥Ù¥Ù≈£	2234	95	9	1	0	100	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1850	1496	952	1224	952	1459	1604	1677	1896	2188	100	100	200	100	500	7200000	22340
22345	±‰“Ï¥Ù¥Ù≈£	2234	95	9	1	0	100	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1910	1545	983	1264	983	1459	1604	1677	1896	2188	100	100	200	100	500	7200000	22340
22346	±‰“Ï¥Ù¥Ù≈£	2234	95	9	1	0	100	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1970	1594	1014	1304	1014	1459	1604	1677	1896	2188	100	100	200	100	500	7200000	22340
22347	±‰“Ï¥Ù¥Ù≈£	2234	95	9	1	0	100	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	2031	1642	1045	1344	1045	1459	1604	1677	1896	2188	100	100	200	100	500	7200000	22340
22348	±‰“Ï¥Ù¥Ù≈£	2234	95	9	1	0	100	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	2091	1691	1076	1384	1076	1459	1604	1677	1896	2188	100	100	200	100	500	7200000	22340
22349	¥Ù¥Ù≈£±¶±¶	2234	95	9	0	1	100	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1608	1301	828	1064	828	1459	1604	1677	1896	2188	100	100	200	100	500	7200000	22340
22350	≥…ƒÍ’‰∆Ê≈£	2235	5	9	0	0	100	10	737	300000	-1	-1	726	900000	662	250000	734	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	938	938	938	938	938	846	930	972	1099	1269	100	100	500	100	200	7200000	22350
22351	±‰“Ï’‰∆Ê≈£	2235	5	9	1	0	100	10	737	300000	-1	-1	726	900000	662	250000	734	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1078	1078	1078	1078	1078	846	930	972	1099	1269	100	100	500	100	200	7200000	22350
22352	±‰“Ï’‰∆Ê≈£	2235	5	9	1	0	100	10	737	300000	-1	-1	726	900000	662	250000	734	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1219	1219	1219	1219	1219	846	930	972	1099	1269	100	100	500	100	200	7200000	22350
22359	’‰∆Ê≈£±¶±¶	2235	5	9	0	1	100	10	737	300000	-1	-1	726	900000	662	250000	734	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	938	938	938	938	938	846	930	972	1099	1269	100	100	500	100	200	7200000	22350
22360	≥…ƒÍ’‰∆Ê≈£	2236	45	9	0	0	100	10	737	350000	-1	-1	726	900000	662	300000	734	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	979	979	979	979	979	948	1042	1090	1232	1422	100	100	500	100	200	7200000	22360
22361	±‰“Ï’‰∆Ê≈£	2236	45	9	1	0	100	10	737	350000	-1	-1	726	900000	662	300000	734	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1076	1076	1076	1076	1076	948	1042	1090	1232	1422	100	100	500	100	200	7200000	22360
22362	±‰“Ï’‰∆Ê≈£	2236	45	9	1	0	100	10	737	350000	-1	-1	726	900000	662	300000	734	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1174	1174	1174	1174	1174	948	1042	1090	1232	1422	100	100	500	100	200	7200000	22360
22363	±‰“Ï’‰∆Ê≈£	2236	45	9	1	0	100	10	737	350000	-1	-1	726	900000	662	300000	734	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1272	1272	1272	1272	1272	948	1042	1090	1232	1422	100	100	500	100	200	7200000	22360
22369	’‰∆Ê≈£±¶±¶	2236	45	9	0	1	100	10	737	350000	-1	-1	726	900000	662	300000	734	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	979	979	979	979	979	948	1042	1090	1232	1422	100	100	500	100	200	7200000	22360
22370	≥…ƒÍ’‰∆Ê≈£	2237	55	9	0	0	100	10	737	400000	-1	-1	726	900000	662	350000	734	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1020	1020	1020	1020	1020	1051	1156	1208	1366	1576	100	100	500	100	200	7200000	22370
22371	±‰“Ï’‰∆Ê≈£	2237	55	9	1	0	100	10	737	400000	-1	-1	726	900000	662	350000	734	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1096	1096	1096	1096	1096	1051	1156	1208	1366	1576	100	100	500	100	200	7200000	22370
22372	±‰“Ï’‰∆Ê≈£	2237	55	9	1	0	100	10	737	400000	-1	-1	726	900000	662	350000	734	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1173	1173	1173	1173	1173	1051	1156	1208	1366	1576	100	100	500	100	200	7200000	22370
22373	±‰“Ï’‰∆Ê≈£	2237	55	9	1	0	100	10	737	400000	-1	-1	726	900000	662	350000	734	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1249	1249	1249	1249	1249	1051	1156	1208	1366	1576	100	100	500	100	200	7200000	22370
22374	±‰“Ï’‰∆Ê≈£	2237	55	9	1	0	100	10	737	400000	-1	-1	726	900000	662	350000	734	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1326	1326	1326	1326	1326	1051	1156	1208	1366	1576	100	100	500	100	200	7200000	22370
22379	’‰∆Ê≈£±¶±¶	2237	55	9	0	1	100	10	737	400000	-1	-1	726	900000	662	350000	734	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1020	1020	1020	1020	1020	1051	1156	1208	1366	1576	100	100	500	100	200	7200000	22370
22380	≥…ƒÍ’‰∆Ê≈£	2238	65	9	0	0	100	10	737	450000	-1	-1	726	900000	662	400000	734	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1061	1061	1061	1061	1061	1153	1268	1325	1498	1729	100	100	500	100	200	7200000	22380
22381	±‰“Ï’‰∆Ê≈£	2238	65	9	1	0	100	10	737	450000	-1	-1	726	900000	662	400000	734	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1124	1124	1124	1124	1124	1153	1268	1325	1498	1729	100	100	500	100	200	7200000	22380
22382	±‰“Ï’‰∆Ê≈£	2238	65	9	1	0	100	10	737	450000	-1	-1	726	900000	662	400000	734	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1188	1188	1188	1188	1188	1153	1268	1325	1498	1729	100	100	500	100	200	7200000	22380
22383	±‰“Ï’‰∆Ê≈£	2238	65	9	1	0	100	10	737	450000	-1	-1	726	900000	662	400000	734	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1251	1251	1251	1251	1251	1153	1268	1325	1498	1729	100	100	500	100	200	7200000	22380
22384	±‰“Ï’‰∆Ê≈£	2238	65	9	1	0	100	10	737	450000	-1	-1	726	900000	662	400000	734	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1315	1315	1315	1315	1315	1153	1268	1325	1498	1729	100	100	500	100	200	7200000	22380
22385	±‰“Ï’‰∆Ê≈£	2238	65	9	1	0	100	10	737	450000	-1	-1	726	900000	662	400000	734	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1379	1379	1379	1379	1379	1153	1268	1325	1498	1729	100	100	500	100	200	7200000	22380
22389	’‰∆Ê≈£±¶±¶	2238	65	9	0	1	100	10	737	450000	-1	-1	726	900000	662	400000	734	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1061	1061	1061	1061	1061	1153	1268	1325	1498	1729	100	100	500	100	200	7200000	22380
22390	≥…ƒÍ’‰∆Ê≈£	2239	75	9	0	0	100	10	737	500000	-1	-1	726	900000	662	450000	734	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1102	1102	1102	1102	1102	1255	1380	1443	1631	1882	100	100	500	100	200	7200000	22390
22391	±‰“Ï’‰∆Ê≈£	2239	75	9	1	0	100	10	737	500000	-1	-1	726	900000	662	450000	734	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1157	1157	1157	1157	1157	1255	1380	1443	1631	1882	100	100	500	100	200	7200000	22390
22392	±‰“Ï’‰∆Ê≈£	2239	75	9	1	0	100	10	737	500000	-1	-1	726	900000	662	450000	734	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1212	1212	1212	1212	1212	1255	1380	1443	1631	1882	100	100	500	100	200	7200000	22390
22393	±‰“Ï’‰∆Ê≈£	2239	75	9	1	0	100	10	737	500000	-1	-1	726	900000	662	450000	734	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1267	1267	1267	1267	1267	1255	1380	1443	1631	1882	100	100	500	100	200	7200000	22390
22394	±‰“Ï’‰∆Ê≈£	2239	75	9	1	0	100	10	737	500000	-1	-1	726	900000	662	450000	734	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1322	1322	1322	1322	1322	1255	1380	1443	1631	1882	100	100	500	100	200	7200000	22390
22395	±‰“Ï’‰∆Ê≈£	2239	75	9	1	0	100	10	737	500000	-1	-1	726	900000	662	450000	734	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1377	1377	1377	1377	1377	1255	1380	1443	1631	1882	100	100	500	100	200	7200000	22390
22396	±‰“Ï’‰∆Ê≈£	2239	75	9	1	0	100	10	737	500000	-1	-1	726	900000	662	450000	734	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1432	1432	1432	1432	1432	1255	1380	1443	1631	1882	100	100	500	100	200	7200000	22390
22399	’‰∆Ê≈£±¶±¶	2239	75	9	0	1	100	10	737	500000	-1	-1	726	900000	662	450000	734	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1102	1102	1102	1102	1102	1255	1380	1443	1631	1882	100	100	500	100	200	7200000	22390
22400	≥…ƒÍ’‰∆Ê≈£	2240	85	9	0	0	100	10	737	550000	-1	-1	726	900000	662	500000	734	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1142	1142	1142	1142	1142	1357	1492	1560	1764	2035	100	100	500	100	200	7200000	22400
22401	±‰“Ï’‰∆Ê≈£	2240	85	9	1	0	100	10	737	550000	-1	-1	726	900000	662	500000	734	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1190	1190	1190	1190	1190	1357	1492	1560	1764	2035	100	100	500	100	200	7200000	22400
22402	±‰“Ï’‰∆Ê≈£	2240	85	9	1	0	100	10	737	550000	-1	-1	726	900000	662	500000	734	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1239	1239	1239	1239	1239	1357	1492	1560	1764	2035	100	100	500	100	200	7200000	22400
22403	±‰“Ï’‰∆Ê≈£	2240	85	9	1	0	100	10	737	550000	-1	-1	726	900000	662	500000	734	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1288	1288	1288	1288	1288	1357	1492	1560	1764	2035	100	100	500	100	200	7200000	22400
22404	±‰“Ï’‰∆Ê≈£	2240	85	9	1	0	100	10	737	550000	-1	-1	726	900000	662	500000	734	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1337	1337	1337	1337	1337	1357	1492	1560	1764	2035	100	100	500	100	200	7200000	22400
22405	±‰“Ï’‰∆Ê≈£	2240	85	9	1	0	100	10	737	550000	-1	-1	726	900000	662	500000	734	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1386	1386	1386	1386	1386	1357	1492	1560	1764	2035	100	100	500	100	200	7200000	22400
22406	±‰“Ï’‰∆Ê≈£	2240	85	9	1	0	100	10	737	550000	-1	-1	726	900000	662	500000	734	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1435	1435	1435	1435	1435	1357	1492	1560	1764	2035	100	100	500	100	200	7200000	22400
22407	±‰“Ï’‰∆Ê≈£	2240	85	9	1	0	100	10	737	550000	-1	-1	726	900000	662	500000	734	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1484	1484	1484	1484	1484	1357	1492	1560	1764	2035	100	100	500	100	200	7200000	22400
22409	’‰∆Ê≈£±¶±¶	2240	85	9	0	1	100	10	737	550000	-1	-1	726	900000	662	500000	734	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1142	1142	1142	1142	1142	1357	1492	1560	1764	2035	100	100	500	100	200	7200000	22400
22410	≥…ƒÍ’‰∆Ê≈£	2241	95	9	0	0	100	10	737	600000	-1	-1	726	900000	662	550000	734	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1183	1183	1183	1183	1183	1459	1604	1677	1896	2188	100	100	500	100	200	7200000	22410
22411	±‰“Ï’‰∆Ê≈£	2241	95	9	1	0	100	10	737	600000	-1	-1	726	900000	662	550000	734	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1227	1227	1227	1227	1227	1459	1604	1677	1896	2188	100	100	500	100	200	7200000	22410
22412	±‰“Ï’‰∆Ê≈£	2241	95	9	1	0	100	10	737	600000	-1	-1	726	900000	662	550000	734	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1271	1271	1271	1271	1271	1459	1604	1677	1896	2188	100	100	500	100	200	7200000	22410
22413	±‰“Ï’‰∆Ê≈£	2241	95	9	1	0	100	10	737	600000	-1	-1	726	900000	662	550000	734	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1316	1316	1316	1316	1316	1459	1604	1677	1896	2188	100	100	500	100	200	7200000	22410
22414	±‰“Ï’‰∆Ê≈£	2241	95	9	1	0	100	10	737	600000	-1	-1	726	900000	662	550000	734	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1360	1360	1360	1360	1360	1459	1604	1677	1896	2188	100	100	500	100	200	7200000	22410
22415	±‰“Ï’‰∆Ê≈£	2241	95	9	1	0	100	10	737	600000	-1	-1	726	900000	662	550000	734	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1404	1404	1404	1404	1404	1459	1604	1677	1896	2188	100	100	500	100	200	7200000	22410
22416	±‰“Ï’‰∆Ê≈£	2241	95	9	1	0	100	10	737	600000	-1	-1	726	900000	662	550000	734	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1449	1449	1449	1449	1449	1459	1604	1677	1896	2188	100	100	500	100	200	7200000	22410
22417	±‰“Ï’‰∆Ê≈£	2241	95	9	1	0	100	10	737	600000	-1	-1	726	900000	662	550000	734	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1493	1493	1493	1493	1493	1459	1604	1677	1896	2188	100	100	500	100	200	7200000	22410
22418	±‰“Ï’‰∆Ê≈£	2241	95	9	1	0	100	10	737	600000	-1	-1	726	900000	662	550000	734	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1537	1537	1537	1537	1537	1459	1604	1677	1896	2188	100	100	500	100	200	7200000	22410
22419	’‰∆Ê≈£±¶±¶	2241	95	9	0	1	100	10	737	600000	-1	-1	726	900000	662	550000	734	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1183	1183	1183	1183	1183	1459	1604	1677	1896	2188	100	100	500	100	200	7200000	22410
22420	≥…ƒÍ˜Ë˜Î	2242	5	9	0	0	100	10	700	300000	-1	-1	728	900000	660	250000	668	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	656	750	1219	750	1031	846	930	972	1099	1269	500	200	150	100	50	7200000	22420
22421	±‰“Ï˜Ë˜Î	2242	5	9	1	0	100	10	700	300000	-1	-1	728	900000	660	250000	668	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	755	862	1402	862	1186	846	930	972	1099	1269	500	200	150	100	50	7200000	22420
22422	±‰“Ï˜Ë˜Î	2242	5	9	1	0	100	10	700	300000	-1	-1	728	900000	660	250000	668	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	853	975	1585	975	1341	846	930	972	1099	1269	500	200	150	100	50	7200000	22420
22429	˜Ë˜Î±¶±¶	2242	5	9	0	1	100	10	700	300000	-1	-1	728	900000	660	250000	668	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	656	750	1219	750	1031	846	930	972	1099	1269	500	200	150	100	50	7200000	22420
22430	≥…ƒÍ˜Ë˜Î	2243	45	9	0	0	100	10	700	350000	-1	-1	728	900000	660	300000	668	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	685	783	1272	783	1076	948	1042	1090	1232	1422	500	200	150	100	50	7200000	22430
22431	±‰“Ï˜Ë˜Î	2243	45	9	1	0	100	10	700	350000	-1	-1	728	900000	660	300000	668	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	753	861	1399	861	1184	948	1042	1090	1232	1422	500	200	150	100	50	7200000	22430
22432	±‰“Ï˜Ë˜Î	2243	45	9	1	0	100	10	700	350000	-1	-1	728	900000	660	300000	668	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	822	939	1527	939	1292	948	1042	1090	1232	1422	500	200	150	100	50	7200000	22430
22433	±‰“Ï˜Ë˜Î	2243	45	9	1	0	100	10	700	350000	-1	-1	728	900000	660	300000	668	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	890	1018	1654	1018	1399	948	1042	1090	1232	1422	500	200	150	100	50	7200000	22430
22439	˜Ë˜Î±¶±¶	2243	45	9	0	1	100	10	700	350000	-1	-1	728	900000	660	300000	668	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	685	783	1272	783	1076	948	1042	1090	1232	1422	500	200	150	100	50	7200000	22430
22440	≥…ƒÍ˜Ë˜Î	2244	55	9	0	0	100	10	700	400000	-1	-1	728	900000	660	350000	668	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	714	816	1326	816	1122	1051	1156	1208	1366	1576	500	200	150	100	50	7200000	22440
22441	±‰“Ï˜Ë˜Î	2244	55	9	1	0	100	10	700	400000	-1	-1	728	900000	660	350000	668	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	767	877	1425	877	1206	1051	1156	1208	1366	1576	500	200	150	100	50	7200000	22440
22442	±‰“Ï˜Ë˜Î	2244	55	9	1	0	100	10	700	400000	-1	-1	728	900000	660	350000	668	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	821	938	1524	938	1290	1051	1156	1208	1366	1576	500	200	150	100	50	7200000	22440
22443	±‰“Ï˜Ë˜Î	2244	55	9	1	0	100	10	700	400000	-1	-1	728	900000	660	350000	668	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	874	999	1624	999	1374	1051	1156	1208	1366	1576	500	200	150	100	50	7200000	22440
22444	±‰“Ï˜Ë˜Î	2244	55	9	1	0	100	10	700	400000	-1	-1	728	900000	660	350000	668	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	928	1060	1723	1060	1458	1051	1156	1208	1366	1576	500	200	150	100	50	7200000	22440
22449	˜Ë˜Î±¶±¶	2244	55	9	0	1	100	10	700	400000	-1	-1	728	900000	660	350000	668	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	714	816	1326	816	1122	1051	1156	1208	1366	1576	500	200	150	100	50	7200000	22440
22450	≥…ƒÍ˜Ë˜Î	2245	65	9	0	0	100	10	700	450000	-1	-1	728	900000	660	400000	668	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	742	848	1379	848	1167	1153	1268	1325	1498	1729	500	200	150	100	50	7200000	22450
22451	±‰“Ï˜Ë˜Î	2245	65	9	1	0	100	10	700	450000	-1	-1	728	900000	660	400000	668	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	787	899	1462	899	1237	1153	1268	1325	1498	1729	500	200	150	100	50	7200000	22450
22452	±‰“Ï˜Ë˜Î	2245	65	9	1	0	100	10	700	450000	-1	-1	728	900000	660	400000	668	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	831	950	1544	950	1307	1153	1268	1325	1498	1729	500	200	150	100	50	7200000	22450
22453	±‰“Ï˜Ë˜Î	2245	65	9	1	0	100	10	700	450000	-1	-1	728	900000	660	400000	668	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	876	1001	1627	1001	1377	1153	1268	1325	1498	1729	500	200	150	100	50	7200000	22450
22454	±‰“Ï˜Ë˜Î	2245	65	9	1	0	100	10	700	450000	-1	-1	728	900000	660	400000	668	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	920	1052	1710	1052	1447	1153	1268	1325	1498	1729	500	200	150	100	50	7200000	22450
22455	±‰“Ï˜Ë˜Î	2245	65	9	1	0	100	10	700	450000	-1	-1	728	900000	660	400000	668	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	965	1103	1793	1103	1517	1153	1268	1325	1498	1729	500	200	150	100	50	7200000	22450
22459	˜Ë˜Î±¶±¶	2245	65	9	0	1	100	10	700	450000	-1	-1	728	900000	660	400000	668	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	742	848	1379	848	1167	1153	1268	1325	1498	1729	500	200	150	100	50	7200000	22450
22460	≥…ƒÍ˜Ë˜Î	2246	75	9	0	0	100	10	700	500000	-1	-1	728	900000	660	450000	668	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	771	881	1432	881	1212	1255	1380	1443	1631	1882	500	200	150	100	50	7200000	22460
22461	±‰“Ï˜Ë˜Î	2246	75	9	1	0	100	10	700	500000	-1	-1	728	900000	660	450000	668	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	809	925	1504	925	1272	1255	1380	1443	1631	1882	500	200	150	100	50	7200000	22460
22462	±‰“Ï˜Ë˜Î	2246	75	9	1	0	100	10	700	500000	-1	-1	728	900000	660	450000	668	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	848	969	1575	969	1333	1255	1380	1443	1631	1882	500	200	150	100	50	7200000	22460
22463	±‰“Ï˜Ë˜Î	2246	75	9	1	0	100	10	700	500000	-1	-1	728	900000	660	450000	668	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	887	1013	1647	1013	1394	1255	1380	1443	1631	1882	500	200	150	100	50	7200000	22460
